NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº alunos
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;08;0029774;JOSE AUGUSTO LOPES BORGES PROF;Japão;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;08;0029865;JOSE CANDIDO;Japão;2
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;08;0021945;JOAO PIRES DE CAMARGO DR;Venezuela;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;08;0021969;FLORESTANO LIBUTTI;Itália;2
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;08;0022123;LETICIA DE GODOY BUENO DE CARVALHO LOPES PROFA;Japão;2
ESTADUAL - SE;ARARAQUARA;VILA XAVIER;ARARAQUARA;08;0022147;LEA DE FREITAS MONTEIRO PROFA;Colômbia;1
ESTADUAL - SE;ARARAQUARA;VILA XAVIER;ARARAQUARA;08;0038982;ANTONIO DOS SANTOS PROF;Japão;2
ESTADUAL - SE;ARARAQUARA;VILA XAVIER;ARARAQUARA;08;0903334;ANTONIO DE OLIVEIRA BUENO FILHO;Espanha;1
ESTADUAL - SE;ASSIS;ASSIS;ASSIS;08;0033261;CLYBAS PINTO FERRAZ DR;Austrália;1
ESTADUAL - SE;ASSIS;ASSIS;ASSIS;08;0033261;CLYBAS PINTO FERRAZ DR;Equador;1
ESTADUAL - SE;ASSIS;SANTO ANTONIO DO PARANAPANEMA;CANDIDO MOTA;08;0032979;SANTO HINO;Japão;1
ESTADUAL - SE;AVARE;AVARE;AVARE;08;0038908;MARIA IZABEL CRUZ PIMENTEL DONA;Japão;1
ESTADUAL - SE;AVARE;IARAS;IARAS;34;0560625;CENTRO ATEND SOCIO-EDUC ADOLESCENTE - RIO NOVO - CI;Paraguai;4
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Haiti;3
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Moçambique;3
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Turquia;7
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025173;PLINIO FERRAZ;Japão;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025276;LUIZ ZUIANI DR;Angola;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025306;TORQUATO MINHOTO;Japão;2
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025513;JOAQUIM DE MICHIELI PROF;Colômbia;3
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0071161;SEBASTIANA VALDIRIA PEREIRA DA SILVA PROFA;Israel;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0900217;WALTER BARRETTO MELCHERT PROF;Colômbia;2
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0917655;JOAO SIMOES NETTO PROF;Grécia;1
ESTADUAL - SE;BAURU;DUARTINA;DUARTINA;08;0025331;BENEDITO GEBARA;Japão;1
ESTADUAL - SE;BAURU;LENCOIS PAULISTA;LENCOIS PAULISTA;08;0025896;VIRGILIO CAPOANI;Argentina;1
ESTADUAL - SE;BAURU;PIRAJUI;PIRAJUI;08;0026487;MARIA ANGELICA MARCONDES PROFA;Argentina;1
ESTADUAL - SE;BIRIGUI;BIRIGUI;BIRIGUI;08;0030119;STELIO MACHADO LOUREIRO PROFESSOR;Estados Unidos da América;1
ESTADUAL - SE;BIRIGUI;BIRIGUI;BIRIGUI;08;0917643;GERACINA DE MENEZES SANCHES PROFESSORA;Bolívia;1
ESTADUAL - SE;BIRIGUI;BIRIGUI;BIRIGUI;08;0923382;ANTONIO SALES OLIVEIRA PROFESSOR;Argentina;2
ESTADUAL - SE;BOTUCATU;CESARIO LANGE;CESARIO LANGE;08;0016718;ARISTEU VASCONCELLOS LEITE;Estados Unidos da América;1
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;08;0017899;MATEUS NUNES DE SIQUEIRA PADRE;Haiti;1
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;08;0018041;JUVENAL ALVIM MAJOR;Haiti;1
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;08;0047077;ARACY BUENO CONTI PROFESSORA;Venezuela;1
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;08;0049448;EDINALDO APARECIDO SALLES ESTUDANTE;Japão;1
ESTADUAL - SE;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;BOM JESUS DOS PERDOES;08;0017942;FRANCISCO DAMANTE PROFESSOR;Bolívia;1
ESTADUAL - SE;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;BOM JESUS DOS PERDOES;08;0017942;FRANCISCO DAMANTE PROFESSOR;Haiti;1
ESTADUAL - SE;CAIEIRAS;CAIEIRAS;CAIEIRAS;08;0044945;JOSE CARLOS DA SILVA JUNIOR;Bolívia;1
ESTADUAL - OUTROS;NORTE 1;PERUS;SAO PAULO;11;0461532;DOROTI QUIOMI KANASHIRO TOYOHARA DRA PROF ETEC;Itália;1
ESTADUAL - OUTROS;OURINHOS;OURINHOS;OURINHOS;11;0033935;JACINTO FERREIRA DE SA ETEC;Japão;3
ESTADUAL - OUTROS;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;SAO CAETANO DO SUL;11;0049669;JORGE STREET ETEC;Japão;7
ESTADUAL - SE;ADAMANTINA;PANORAMA;PANORAMA;08;0031159;LUCIO ANTUNES DOM;Filipinas;2
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0011873;LUIZ HIPOLITO PROFESSOR;Bolívia;2
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017152;MAURA ARRUDA GUIDOLIN PROFA;Bolívia;2
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017334;OLYMPIA BARTH DE OLIVEIRA PROFA;França;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017334;OLYMPIA BARTH DE OLIVEIRA PROFA;Portugal;3
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0042481;MARCELINO TOMBI PROF;Venezuela;2
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;08;0017000;INOCENCIO MAIA PROF;Peru;1
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;08;0922959;SONIA APARECIDA BATAGLIA CARDOSO PROFA;Venezuela;1
ESTADUAL - SE;ANDRADINA;ANDRADINA;ANDRADINA;08;0029373;ALVARO GUIAO DR;Japão;5
ESTADUAL - SE;ANDRADINA;ANDRADINA;ANDRADINA;08;0922365;ALICE MARQUES DA SILVA ROCHA;Japão;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;08;0029737;LICOLINA VILLELA REIS ALVES PROFA;Portugal;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;08;0029804;VITOR ANTONIO TRINDADE PROF;Colômbia;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;08;0029865;JOSE CANDIDO;Colômbia;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;08;0030016;VANIOLE DIONYSIO MARQUES PAVAN PROFA;Cuba;1
ESTADUAL - SE;ARARAQUARA;AMERICO BRASILIENSE;AMERICO BRASILIENSE;08;0021830;DINORA MARCONDES GOMES PROFA;Colômbia;2
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;08;0021957;AUGUSTO DA SILVA CESAR PROF;Portugal;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;08;0479342;URIAS BRAGA COSTA PROFESSOR;Japão;2
ESTADUAL - SE;ASSIS;ASSIS;ASSIS;06;0428760;CEL JTO A EE PROF CARLOS ALBERTO DE OLIVEIRA;Japão;1
ESTADUAL - SE;ASSIS;TARUMA;TARUMA;08;0906815;VILA DO LAGO;África do Sul;1
ESTADUAL - SE;ASSIS;TARUMA;TARUMA;08;0906815;VILA DO LAGO;Estados Unidos da América;1
ESTADUAL - SE;AVARE;CERQUEIRA CESAR;CERQUEIRA CESAR;08;0191516;PROFESSORA MARIANA APARECIDA TODESCATO;Itália;1
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Bolívia;47
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Croácia;3
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Equador;1
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;França;7
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Namíbia;3
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025276;LUIZ ZUIANI DR;Japão;3
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025446;LUIZ CASTANHO DE ALMEIDA PROF;Angola;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025495;MERCEDES PAZ BUENO PROFA;Colômbia;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0043597;AZARIAS LEITE;Japão;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0919019;ADA CARIANI AVALONE PROFA;Japão;1
ESTADUAL - SE;BIRIGUI;BIRIGUI;BIRIGUI;08;0043102;LYDIA HELENA FRANDSEN STUHR PROFESSORA;Haiti;2
ESTADUAL - SE;BIRIGUI;BIRIGUI;BIRIGUI;08;0043102;LYDIA HELENA FRANDSEN STUHR PROFESSORA;Japão;2
ESTADUAL - SE;BIRIGUI;BIRIGUI;BIRIGUI;08;0048562;IZABEL DE ALMEIDA MARIN PROFESSORA;Portugal;2
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;08;0017887;MARIA DO CARMO BARBOSA PROFESSORA;Japão;2
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;08;0017929;ZILAH BARRETO PACITTI PROFESSORA;Estados Unidos da América;1
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;08;0903848;CARLOS JOSE RIBEIRO PROFESSOR;Japão;4
ESTADUAL - SE;BRAGANCA PAULISTA;BRAGANCA PAULISTA;BRAGANCA PAULISTA;08;0903851;LUIZ ROBERTO PINHEIRO ALEGRETTI PROFESSOR;Japão;1
ESTADUAL - SE;BRAGANCA PAULISTA;BRAGANCA PAULISTA;BRAGANCA PAULISTA;08;0909361;SILVIO DE CARVALHO PINTO JUNIOR DOUTOR;Bolívia;2
ESTADUAL - SE;BRAGANCA PAULISTA;SOCORRO;SOCORRO;08;0017759;JOSE FRANCO CRAVEIRO;Japão;2
ESTADUAL - SE;CAIEIRAS;CAIEIRAS;CAIEIRAS;08;0005630;WALTHER WEISZFLOG;Haiti;1
ESTADUAL - SE;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;08;0038349;ROGERIO LEVORIN PROF;Bolívia;2
ESTADUAL - SE;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;08;0923631;APARECIDO ROBERTO TONELLOTTI PROFESSOR;Bolívia;4
ESTADUAL - SE;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;08;0923631;APARECIDO ROBERTO TONELLOTTI PROFESSOR;Japão;1
ESTADUAL - SE;CAIEIRAS;FRANCO DA ROCHA;FRANCO DA ROCHA;08;0005691;RITUCO MITANI PROFA;Bolívia;1
ESTADUAL - SE;CAIEIRAS;FRANCO DA ROCHA;FRANCO DA ROCHA;08;0050428;KATIA MARIA TARIFA LEME TONELLI PROFA;Haiti;1
ESTADUAL - SE;CAIEIRAS;JORDANESIA;CAJAMAR;08;0005548;WALTER RIBAS DE ANDRADE PROF EE;Haiti;6
ESTADUAL - SE;CAIEIRAS;JORDANESIA;CAJAMAR;08;0902330;ELCIO JOSE PEREIRA COTRIM PROF;Haiti;1
ESTADUAL - SE;CAMPINAS LESTE;BARAO DE GERALDO;CAMPINAS;08;0907364;MARIA ALICE COLEVATI RODRIGUES PROFESSORA;Paquistão;2
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;08;0018120;LUIS GONZAGA DE MOURA MONSENHOR;China;1
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;08;0018247;FRANCISCO GLICERIO;China;1
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;08;0018247;FRANCISCO GLICERIO;Colômbia;1
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;08;0018260;ADALBERTO PRADO E SILVA PROFESSOR;Haiti;1
ESTADUAL - OUTROS;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;27;0045949;CAMPINAS COLEGIO TECNICO DE - UNICAMP;Dominicana, República;2
ESTADUAL - OUTROS;CENTRO OESTE;BUTANTA;SAO PAULO;28;0046024;ESCOLA DE APLICACAO DA FACULDADE DE EDUCACAO DA USP;Estados Unidos da América;2
ESTADUAL - OUTROS;SUZANO;SUZANO;SUZANO;11;0406296;SUZANO ETEC DE;Japão;1
ESTADUAL - SE;ADAMANTINA;INUBIA PAULISTA;INUBIA PAULISTA;08;0031598;IRALDO ANTONIO MARTINS DE TOLEDO;Bolívia;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017140;MARIO PATARRA FRATTINI PROF;Bolívia;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017164;JOAO DE CASTRO GONCALVES DR;Bolívia;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017164;JOAO DE CASTRO GONCALVES DR;Haiti;2
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017334;OLYMPIA BARTH DE OLIVEIRA PROFA;Japão;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0049897;BENTO PENTEADO DOS SANTOS PROF;Bolívia;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0578575;PROFESSORA LENY APPARECIDA PAGOTTO BOER;Haiti;3
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0903772;NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA;Portugal;1
ESTADUAL - SE;AMERICANA;NOVA ODESSA;NOVA ODESSA;08;0039810;DORTI ZAMBELLO CALIL PROFA;Haiti;3
ESTADUAL - SE;AMERICANA;NOVA ODESSA;NOVA ODESSA;08;0049906;SILVANIA APARECIDA SANTOS PROFA;Bolívia;2
ESTADUAL - SE;AMERICANA;NOVA ODESSA;NOVA ODESSA;08;0049906;SILVANIA APARECIDA SANTOS PROFA;Haiti;5
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;08;0017061;ULISSES DE OLIVEIRA VALENTE PROF;Portugal;2
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;08;0919160;LAURA EMMIE PYLES PROFA;Dominicana, República;3
ESTADUAL - SE;ANDRADINA;ILHA SOLTEIRA;ILHA SOLTEIRA;08;0030557;LEA SILVA MORAES PROFA;Japão;2
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;06;0985417;CEL JTO A EE MANOEL BENTO DA CRUZ;Portugal;2
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;08;0029865;JOSE CANDIDO;França;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;08;0029877;PURCINA ELISA DE ALMEIDA PROFA;Japão;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;06;0985314;CEL JTO A EE JOAO MANOEL DO AMARAL;Japão;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;08;0021970;VICTOR LACORTE PROF;Espanha;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;08;0022073;JOAO MANOEL DO AMARAL;Japão;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;08;0462536;OACYR ANTONIO ELLERO PROFESSOR;Venezuela;3
ESTADUAL - SE;ARARAQUARA;MATAO;MATAO;08;0025008;ROBERTO VELTRE PROF;Colômbia;2
ESTADUAL - SE;ARARAQUARA;VILA XAVIER;ARARAQUARA;08;0022081;FRANCISCO PEDRO MONTEIRO DA SILVA;Peru;1
ESTADUAL - SE;ARARAQUARA;VILA XAVIER;ARARAQUARA;08;0022147;LEA DE FREITAS MONTEIRO PROFA;Paraguai;1
ESTADUAL - SE;AVARE;AGUAS DE SANTA BARBARA;AGUAS DE SANTA BARBARA;08;0014515;PAULO DELICIO;Paraguai;1
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Camarões;3
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Chile;19
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Nigéria;68
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Tunísia;2
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Venezuela;6
ESTADUAL - SE;BARRETOS;OLIMPIA;OLIMPIA;08;0028061;MARIA UBALDINA DE BARROS FURQUIM PROFESSORA;Peru;1
ESTADUAL - SE;BARRETOS;OLIMPIA;OLIMPIA;08;0049712;DALVA VIEIRA ITAVO PROFESSORA;Estados Unidos da América;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025495;MERCEDES PAZ BUENO PROFA;Venezuela;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025549;GUIA LOPES;Japão;1
ESTADUAL - SE;BAURU;PIRATININGA;PIRATININGA;08;0025367;EDUARDO VELHO FILHO PROF;Japão;4
ESTADUAL - SE;BAURU;PRESIDENTE ALVES;PRESIDENTE ALVES;08;0044076;MARIA APARECIDA COIMBRA PROFA;Japão;1
ESTADUAL - SE;BIRIGUI;BIRIGUI;BIRIGUI;08;0030259;VICENTE FELICIO PRIMO;Venezuela;2
ESTADUAL - SE;BOTUCATU;BOTUCATU;BOTUCATU;08;0014795;LUCIO ANTUNES DE SOUZA DOM;Venezuela;1
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;08;0042584;JOSE PIRES ALVIM;Japão;1
ESTADUAL - SE;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;BOM JESUS DOS PERDOES;08;0017942;FRANCISCO DAMANTE PROFESSOR;Venezuela;2
ESTADUAL - SE;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;BOM JESUS DOS PERDOES;08;0045627;JOSE MANOEL ALVARES ROSENDE PROFESSOR;Venezuela;1
ESTADUAL - SE;BRAGANCA PAULISTA;NAZARE PAULISTA;NAZARE PAULISTA;08;0911677;FABIO HACL PINOLA PROF;Bolívia;1
ESTADUAL - SE;BRAGANCA PAULISTA;SOCORRO;SOCORRO;08;0017711;JOSEPHINA GALVAO DE FRANCA ANDREUCCI PROFESSORA;Paraguai;2
ESTADUAL - SE;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;06;0985659;CEL JTO A EE CELESTINA VALENTE LEGENFELDER;Bolívia;2
ESTADUAL - SE;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;08;0288408;CHACARA CAMPONESA JARDIM VASSOURAS;Bolívia;1
ESTADUAL - SE;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;08;0921026;PEDRO PAULO DE AGUIAR;Bolívia;5
ESTADUAL - SE;CAIEIRAS;FRANCO DA ROCHA;FRANCO DA ROCHA;08;0005708;DOMINGOS CAMBIAGHI PROF;Bolívia;1
ESTADUAL - SE;CAIEIRAS;FRANCO DA ROCHA;FRANCO DA ROCHA;08;0005712;BENEDITO FAGUNDES MARQUES;Paraguai;1
ESTADUAL - SE;CAIEIRAS;MAIRIPORA;MAIRIPORA;08;0005685;HERMELINA DE ALBUQUERQUE PASSARELLA PROFA;Colômbia;2
ESTADUAL - SE;CAMPINAS LESTE;BARAO DE GERALDO;CAMPINAS;08;0042651;HILTON FEDERICI PROFESSOR;Haiti;8
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;08;0018314;ANIBAL DE FREITAS PROFESSOR;Estados Unidos da América;1
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;08;0018764;ATALIBA NOGUEIRA BARAO;Japão;1
ESTADUAL - OUTROS;CENTRO SUL;VILA PRUDENTE;SAO PAULO;11;0001946;JOSE ROCHA MENDES ETEC;Burundi;1
ESTADUAL - OUTROS;NORTE 1;PERUS;SAO PAULO;11;0461532;DOROTI QUIOMI KANASHIRO TOYOHARA DRA PROF ETEC;Bolívia;2
ESTADUAL - OUTROS;SAO VICENTE;MONGAGUA;MONGAGUA;11;0920551;ADOLPHO BEREZIN ETEC;Japão;1
ESTADUAL - SE;ADAMANTINA;ADAMANTINA;ADAMANTINA;08;0031112;FLEURIDES CAVALLINI MENECHINO PROFA;Japão;7
ESTADUAL - SE;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;08;0031574;BENJAMIN CONSTANT;Japão;2
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017139;MARIA JOSE DE MATTOS GOBBO PROFA;Venezuela;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017140;MARIO PATARRA FRATTINI PROF;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0017188;ARY MENEGATTO PROF;Bolívia;11
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0435442;MARIA FRIZZARIN PROFA;Estados Unidos da América;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0435454;MARIA DO CARMO AUGUSTI PROFA;Bolívia;2
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0907285;ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA;Bolívia;2
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;08;0907285;ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA;Haiti;1
ESTADUAL - SE;AMERICANA;NOVA ODESSA;NOVA ODESSA;08;0497733;GERALDO DE OLIVEIRA;Espanha;1
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;08;0047016;ALCHESTE DE GODOY ANDIA PROFA;Haiti;9
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;08;0919160;LAURA EMMIE PYLES PROFA;Haiti;5
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;08;0921178;EDUARDO SILVA PROF;Haiti;6
ESTADUAL - SE;ANDRADINA;ANDRADINA;ANDRADINA;08;0029397;AUGUSTO MARIANI DR;Noruega;1
ESTADUAL - SE;ANDRADINA;ILHA SOLTEIRA;ILHA SOLTEIRA;08;0030740;ARNO HAUSSER;Japão;1
ESTADUAL - SE;ANDRADINA;PEREIRA BARRETO;PEREIRA BARRETO;08;0030764;FRANCISCO SCHMIDT CEL;Japão;1
ESTADUAL - SE;APIAI;RIBEIRAO BRANCO;RIBEIRAO BRANCO;08;0065456;JOAO PAULO II PAPA;Japão;1
ESTADUAL - SE;ARACATUBA;VALPARAISO;VALPARAISO;15;0453973;PENITENCIARIA DE VALPARAISO;Chile;2
ESTADUAL - SE;ARARAQUARA;VILA XAVIER;ARARAQUARA;08;0021885;ANTONIA EUGENIA MARTINS PROFA;Venezuela;3
ESTADUAL - SE;AVARE;AVARE;AVARE;08;0014679;MATILDE VIEIRA;Japão;1
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Alemanha;3
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Angola;12
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Espanha;6
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Filipinas;4
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Peru;25
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Portugal;6
ESTADUAL - SE;AVARE;ITAI;ITAI;15;0453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;Sérvia;2
ESTADUAL - SE;BARRETOS;BARRETOS;BARRETOS;08;0022214;BENEDITO PEREIRA CARDOSO PROFESSOR;Bolívia;1
ESTADUAL - SE;BARRETOS;BARRETOS;BARRETOS;08;0022263;ALMEIDA PINTO;Líbano;1
ESTADUAL - SE;BARRETOS;BARRETOS;BARRETOS;08;0907736;FABIO JUNQUEIRA FRANCO;Peru;1
ESTADUAL - SE;BARRETOS;GUAIRA;GUAIRA;08;0022238;ENOCH GARCIA LEAL;Japão;1
ESTADUAL - SE;BARRETOS;GUAIRA;GUAIRA;08;0022433;ZEZINHO PORTUGAL;Japão;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025297;STELA MACHADO;Estados Unidos da América;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025306;TORQUATO MINHOTO;Peru;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025410;HENRIQUE BERTOLUCCI PROF;Japão;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025461;SILVERIO SAO JOAO PROF;Peru;5
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0025598;CHRISTINO CABRAL PROF;Venezuela;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0038003;IRACEMA DE CASTRO AMARANTE PROFA;Angola;1
ESTADUAL - SE;BAURU;BAURU;BAURU;08;0441818;RAYMI OLIVEIRA BAPTISTA PEREIRA PROFESSORA;Japão;1
ESTADUAL - SE;BAURU;PIRAJUI;PIRAJUI;08;0026487;MARIA ANGELICA MARCONDES PROFA;Índia;1
ESTADUAL - SE;BIRIGUI;BIRIGUI;BIRIGUI;08;0905938;HERMINIO CANTISANI PROFESSOR;Portugal;1
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;08;0018053;JOSE ALVIM;Japão;4
ESTADUAL - SE;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;BOM JESUS DOS PERDOES;08;0017942;FRANCISCO DAMANTE PROFESSOR;Equador;1
ESTADUAL - SE;BRAGANCA PAULISTA;BRAGANCA PAULISTA;BRAGANCA PAULISTA;08;0903851;LUIZ ROBERTO PINHEIRO ALEGRETTI PROFESSOR;Colômbia;1
